order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status
ORD-20260523-225985,2026-05-23T20:47:11.827975,REST-DEL-002,CUST-10519,takeaway,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 124.01, ""subtotal"": 124.01}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 356.66, ""subtotal"": 356.66}]",480.67,cash,completed
ORD-20260523-430960,2026-05-23T20:49:58.827975,REST-DEL-001,CUST-10552,takeaway,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 320.16, ""subtotal"": 640.32}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 177.86, ""subtotal"": 533.58}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 552.77, ""subtotal"": 1658.31}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 390.98, ""subtotal"": 1172.94}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 348.17, ""subtotal"": 348.17}]",4353.32,wallet,completed
ORD-20260523-530493,2026-05-23T21:05:51.827975,REST-MUM-001,CUST-10576,delivery,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 124.3, ""subtotal"": 372.9}]",372.9,wallet,delivered
ORD-20260523-424728,2026-05-23T21:26:08.827975,REST-MUM-002,CUST-10420,delivery,"[{""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 197.28, ""subtotal"": 394.56}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 182.33, ""subtotal"": 546.99}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 418.28, ""subtotal"": 418.28}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 443.77, ""subtotal"": 443.77}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 383.46, ""subtotal"": 383.46}]",2187.06,cash,delivered
ORD-20260523-274612,2026-05-23T21:27:49.827975,REST-BLR-001,CUST-10381,takeaway,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 500.09, ""subtotal"": 1500.27}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 188.31, ""subtotal"": 564.93}]",2065.2,card,completed
ORD-20260523-700581,2026-05-23T21:29:39.827975,REST-MUM-001,CUST-10097,delivery,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 363.66, ""subtotal"": 1090.98}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 529.84, ""subtotal"": 1589.52}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 62.73, ""subtotal"": 188.19}]",2868.69,wallet,delivered
ORD-20260523-568709,2026-05-23T21:49:31.827975,REST-DEL-001,CUST-10426,delivery,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 182.29, ""subtotal"": 546.87}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 79.06, ""subtotal"": 158.12}]",704.99,wallet,delivered
ORD-20260523-118389,2026-05-23T22:22:16.827975,REST-DEL-001,CUST-10266,delivery,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 173.74, ""subtotal"": 173.74}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 148.45, ""subtotal"": 445.35}]",619.09,cash,delivered
ORD-20260524-164124,2026-05-24T10:36:14.827975,REST-MUM-001,CUST-10926,takeaway,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 116.79, ""subtotal"": 350.37}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 93.2, ""subtotal"": 279.6}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 495.73, ""subtotal"": 991.46}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 226.27, ""subtotal"": 226.27}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 310.75, ""subtotal"": 932.25}]",2779.95,cash,completed
ORD-20260524-973104,2026-05-24T10:37:19.827975,REST-MUM-001,CUST-10026,takeaway,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 320.32, ""subtotal"": 960.96}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 495.73, ""subtotal"": 1487.19}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 79.4, ""subtotal"": 238.2}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 456.63, ""subtotal"": 1369.89}]",4056.24,card,completed
ORD-20260524-735936,2026-05-24T10:40:57.827975,REST-MUM-002,CUST-10954,delivery,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 398.83, ""subtotal"": 1196.49}]",1196.49,wallet,delivered
ORD-20260524-321406,2026-05-24T10:45:24.827975,REST-DEL-001,CUST-10044,delivery,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 87.24, ""subtotal"": 261.72}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 95.72, ""subtotal"": 287.16}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 302.31, ""subtotal"": 906.93}]",1455.81,wallet,delivered
ORD-20260524-116843,2026-05-24T11:10:19.827975,REST-MUM-001,CUST-10211,takeaway,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 378.61, ""subtotal"": 378.61}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 320.32, ""subtotal"": 640.64}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 333.9, ""subtotal"": 333.9}]",1353.15,card,completed
ORD-20260524-573580,2026-05-24T11:26:28.827975,REST-BLR-001,CUST-10305,takeaway,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 152.24, ""subtotal"": 152.24}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 575.11, ""subtotal"": 1150.22}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 117.08, ""subtotal"": 117.08}]",1419.54,card,completed
ORD-20260524-831808,2026-05-24T11:38:19.827975,REST-DEL-001,CUST-10243,takeaway,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 497.46, ""subtotal"": 497.46}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 635.11, ""subtotal"": 1270.22}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 173.74, ""subtotal"": 173.74}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 104.66, ""subtotal"": 209.32}]",2150.74,card,completed
ORD-20260524-375617,2026-05-24T11:58:21.827975,REST-DEL-001,CUST-10269,delivery,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 123.34, ""subtotal"": 246.68}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 173.74, ""subtotal"": 347.48}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 95.72, ""subtotal"": 95.72}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 79.06, ""subtotal"": 158.12}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 390.98, ""subtotal"": 781.96}]",1629.96,wallet,delivered
ORD-20260524-693937,2026-05-24T12:25:22.827975,REST-MUM-002,CUST-10936,dine_in,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 154.98, ""subtotal"": 309.96}]",309.96,card,completed
ORD-20260524-905280,2026-05-24T12:25:24.827975,REST-DEL-002,CUST-10688,takeaway,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 183.64, ""subtotal"": 367.28}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 509.19, ""subtotal"": 1527.57}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 383.26, ""subtotal"": 383.26}]",2278.11,card,completed
ORD-20260524-396401,2026-05-24T12:58:28.827975,REST-MUM-001,CUST-10218,takeaway,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 124.3, ""subtotal"": 124.3}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 95.43, ""subtotal"": 286.29}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 226.27, ""subtotal"": 678.81}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 495.73, ""subtotal"": 1487.19}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 488.5, ""subtotal"": 1465.5}]",4042.09,cash,completed
ORD-20260524-825159,2026-05-24T13:26:41.827975,REST-MUM-001,CUST-10123,takeaway,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 522.87, ""subtotal"": 1045.74}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 226.27, ""subtotal"": 678.81}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 93.2, ""subtotal"": 279.6}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 177.01, ""subtotal"": 354.02}]",2358.17,wallet,completed
ORD-20260524-273775,2026-05-24T13:33:24.827975,REST-MUM-001,CUST-10666,takeaway,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 529.84, ""subtotal"": 1589.52}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 668.72, ""subtotal"": 668.72}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 187.06, ""subtotal"": 374.12}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 116.79, ""subtotal"": 350.37}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 333.9, ""subtotal"": 667.8}]",3650.53,card,completed
ORD-20260524-573877,2026-05-24T13:40:44.827975,REST-BLR-001,CUST-10457,takeaway,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 188.31, ""subtotal"": 564.93}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 104.13, ""subtotal"": 104.13}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 117.08, ""subtotal"": 117.08}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 500.09, ""subtotal"": 1500.27}]",2286.41,card,completed
ORD-20260524-944275,2026-05-24T13:46:44.827975,REST-MUM-002,CUST-10237,delivery,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 245.51, ""subtotal"": 736.53}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 98.56, ""subtotal"": 98.56}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 229.27, ""subtotal"": 458.54}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 121.06, ""subtotal"": 363.18}]",1656.81,cash,delivered
ORD-20260524-490374,2026-05-24T14:28:10.827975,REST-MUM-002,CUST-10968,takeaway,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 162.88, ""subtotal"": 162.88}]",162.88,card,completed
ORD-20260524-262466,2026-05-24T15:13:44.827975,REST-MUM-001,CUST-10664,dine_in,"[{""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 668.72, ""subtotal"": 1337.44}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 177.01, ""subtotal"": 531.03}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 233.78, ""subtotal"": 233.78}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 199.41, ""subtotal"": 598.23}]",2700.48,card,completed
ORD-20260524-996644,2026-05-24T15:17:30.827975,REST-DEL-001,CUST-10734,takeaway,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 552.77, ""subtotal"": 1105.54}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 229.62, ""subtotal"": 688.86}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 173.74, ""subtotal"": 521.22}]",2315.62,card,completed
ORD-20260524-932385,2026-05-24T15:46:11.827975,REST-MUM-001,CUST-10857,dine_in,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 529.84, ""subtotal"": 529.84}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 668.72, ""subtotal"": 2006.16}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 495.73, ""subtotal"": 495.73}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 116.7, ""subtotal"": 350.1}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 310.75, ""subtotal"": 310.75}]",3692.58,card,completed
ORD-20260524-993542,2026-05-24T16:15:29.827975,REST-BLR-001,CUST-10996,dine_in,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 76.28, ""subtotal"": 76.28}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 642.26, ""subtotal"": 1926.78}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 114.87, ""subtotal"": 344.61}]",2347.67,card,completed
ORD-20260524-102619,2026-05-24T16:16:27.827975,REST-BLR-001,CUST-10371,dine_in,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 164.89, ""subtotal"": 329.78}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 369.9, ""subtotal"": 369.9}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 104.4, ""subtotal"": 313.2}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 642.26, ""subtotal"": 1926.78}]",2939.66,wallet,completed
ORD-20260524-264852,2026-05-24T16:19:43.827975,REST-MUM-001,CUST-10013,takeaway,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 378.61, ""subtotal"": 378.61}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 363.66, ""subtotal"": 363.66}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 412.2, ""subtotal"": 824.4}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 226.27, ""subtotal"": 226.27}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 124.3, ""subtotal"": 248.6}]",2041.54,cash,completed
ORD-20260524-374516,2026-05-24T16:28:13.827975,REST-DEL-001,CUST-10863,dine_in,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 343.63, ""subtotal"": 343.63}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 123.34, ""subtotal"": 370.02}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 173.74, ""subtotal"": 347.48}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 376.7, ""subtotal"": 1130.1}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 229.62, ""subtotal"": 459.24}]",2650.47,wallet,completed
ORD-20260524-944094,2026-05-24T16:34:36.827975,REST-BLR-001,CUST-10727,dine_in,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 180.02, ""subtotal"": 540.06}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 369.9, ""subtotal"": 369.9}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 222.32, ""subtotal"": 222.32}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 246.19, ""subtotal"": 492.38}]",1624.66,card,completed
ORD-20260524-353414,2026-05-24T16:46:25.827975,REST-MUM-002,CUST-10230,dine_in,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 245.51, ""subtotal"": 245.51}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 176.25, ""subtotal"": 176.25}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 154.98, ""subtotal"": 309.96}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 83.53, ""subtotal"": 167.06}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 86.79, ""subtotal"": 86.79}]",985.57,wallet,completed
ORD-20260524-730817,2026-05-24T17:06:04.827975,REST-DEL-001,CUST-10453,dine_in,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 413.17, ""subtotal"": 1239.51}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 148.45, ""subtotal"": 148.45}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 432.51, ""subtotal"": 432.51}]",1820.47,card,completed
ORD-20260524-773521,2026-05-24T17:26:28.827975,REST-MUM-001,CUST-10567,dine_in,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 116.79, ""subtotal"": 116.79}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 488.5, ""subtotal"": 1465.5}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 79.4, ""subtotal"": 238.2}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 320.32, ""subtotal"": 960.96}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 187.06, ""subtotal"": 187.06}]",2968.51,cash,completed
ORD-20260524-159219,2026-05-24T17:29:03.827975,REST-MUM-001,CUST-10846,takeaway,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 116.7, ""subtotal"": 233.4}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 320.32, ""subtotal"": 640.64}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 378.61, ""subtotal"": 1135.83}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 62.73, ""subtotal"": 188.19}]",2198.06,card,completed
ORD-20260524-329710,2026-05-24T17:33:19.827975,REST-BLR-001,CUST-10936,delivery,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 420.32, ""subtotal"": 840.64}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 188.31, ""subtotal"": 376.62}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 60.53, ""subtotal"": 121.06}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 369.9, ""subtotal"": 739.8}]",2078.12,wallet,delivered
ORD-20260524-619192,2026-05-24T17:36:47.827975,REST-DEL-002,CUST-10367,delivery,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 121.12, ""subtotal"": 363.36}]",363.36,wallet,delivered
ORD-20260524-464990,2026-05-24T17:41:24.827975,REST-MUM-002,CUST-10336,delivery,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 549.32, ""subtotal"": 1647.96}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 229.27, ""subtotal"": 229.27}]",1877.23,card,delivered
ORD-20260524-152082,2026-05-24T18:20:12.827975,REST-DEL-002,CUST-10737,delivery,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 62.66, ""subtotal"": 62.66}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 119.03, ""subtotal"": 357.09}]",419.75,wallet,delivered
