review_id,order_id,customer_id,restaurant_id,review_text,rating,review_timestamp
REV-002087,ORD-20260417-534834,CUST-10275,REST-MUM-002,Average experience. Gajar Halwa  Chole Bhature  Garlic Naan  Samosa (2 pcs)  and Chicken 65 were fine but Chole Bhature was a bit bland. Room for improvement.,3,2026-04-21T11:52:07.930309
REV-002119,ORD-20260419-772430,CUST-10782,REST-DEL-001,Pleasant meal! Butter Naan arrived warm. Butter Naan was tasty though not exceptional. Would order again.,4,2026-04-21T12:13:27.930309
REV-002111,ORD-20260418-198522,CUST-10379,REST-MUM-002,Exceptional quality! Ordered Garlic Naan and everything was delicious. The Garlic Naan melted in my mouth. Perfect!,5,2026-04-21T16:22:12.930309
REV-002079,ORD-20260416-217038,CUST-10455,REST-DEL-002,Great food overall. Gulab Jamun (2 pcs) were tasty  especially the Gulab Jamun (2 pcs). Would order again!,4,2026-04-21T16:29:59.930309
REV-002123,ORD-20260419-643959,CUST-10429,REST-DEL-002,Wow! Just wow! Fish Curry were all fantastic. Fish Curry was particularly memorable. Can't wait to order again!,5,2026-04-21T17:06:23.930309
REV-002125,ORD-20260419-118052,CUST-10605,REST-MUM-001,Mixed feelings. Lamb Rogan Josh were acceptable. Lamb Rogan Josh was decent but portion was small for the price.,3,2026-04-21T19:30:48.930309
REV-002068,ORD-20260415-375944,CUST-10346,REST-MUM-002,Absolutely horrible! Samosa (2 pcs)  Paneer Tikka  Chole Bhature  and Aloo Tikki Chaat arrived ice cold after 2 hour delay. Aloo Tikki Chaat was spoiled. Disgusting!,1,2026-04-21T20:34:29.930309
REV-002115,ORD-20260418-164267,CUST-10728,REST-BLR-001,Pleasant meal! Gajar Halwa and Fresh Lime Soda arrived warm. Fresh Lime Soda was tasty though not exceptional. Would order again.,4,2026-04-21T21:06:20.930309
REV-002116,ORD-20260418-176240,CUST-10923,REST-MUM-002,Mediocre. Paneer Butter Masala were fine but forgettable. Paneer Butter Masala didn't stand out.,3,2026-04-21T21:38:40.930309
REV-002069,ORD-20260415-287864,CUST-10634,REST-DEL-002,Very satisfied! Chole Bhature  Sweet Lassi  Jeera Rice  and Chicken 65 were fresh and flavorful. Sweet Lassi was the standout dish.,4,2026-04-21T21:40:34.930309
REV-002070,ORD-20260415-953444,CUST-10931,REST-MUM-002,Unsatisfactory. Butter Naan and Chole Bhature were not fresh. Chole Bhature tasted reheated. Won't order again.,2,2026-04-21T21:55:02.930309
REV-002071,ORD-20260415-142753,CUST-10251,REST-BLR-001,Exceptional quality! Ordered Fresh Lime Soda  Jeera Rice  Butter Naan  and Chole Bhature and everything was delicious. The Jeera Rice melted in my mouth. Perfect!,5,2026-04-21T22:18:04.930309
REV-002100,ORD-20260417-672516,CUST-10640,REST-MUM-002,Wow! Just wow! Fresh Lime Soda and Tandoori Roti were all fantastic. Fresh Lime Soda was particularly memorable. Can't wait to order again!,5,2026-04-21T22:32:51.930309
REV-002131,ORD-20260420-848422,CUST-10114,REST-MUM-001,Exceptional quality! Ordered Chicken Tikka Masala and Paneer Butter Masala and everything was delicious. The Paneer Butter Masala melted in my mouth. Perfect!,5,2026-04-22T11:21:18.930309
REV-002133,ORD-20260420-157660,CUST-10632,REST-DEL-002,Unsatisfactory. Naan  Chicken Tikka Masala  Mango Lassi  Masala Chai  and Gajar Halwa were not fresh. Chicken Tikka Masala tasted reheated. Won't order again.,2,2026-04-22T12:30:41.930309
REV-002093,ORD-20260417-300856,CUST-10569,REST-DEL-001,Incredible meal! Samosa (2 pcs)  Chole Bhature  Butter Chicken  Vegetable Biryani  and Paneer Tikka arrived hot and fresh. The Paneer Tikka was absolutely divine. Highly satisfied!,5,2026-04-22T13:19:51.930309
REV-002073,ORD-20260416-455079,CUST-10173,REST-MUM-001,It was okay. Malai Kofta and Kulfi arrived lukewarm. Malai Kofta tasted fine but could be better.,3,2026-04-22T13:22:45.930309
REV-002075,ORD-20260416-173735,CUST-10117,REST-DEL-002,Best Indian food in UAE! Masala Chai were incredible. Masala Chai had the perfect balance of spices. Five stars!,5,2026-04-22T14:05:34.930309
REV-002080,ORD-20260416-351048,CUST-10087,REST-BLR-001,Not bad  not great. Butter Chicken were edible. Butter Chicken needed more seasoning.,3,2026-04-22T16:31:27.930309
REV-002063,ORD-20260415-918486,CUST-10338,REST-DEL-002,Poor experience. Chicken Tikka Masala  Naan  and Vegetable Biryani were disappointing. Vegetable Biryani was burnt on the edges. Very unhappy.,2,2026-04-22T17:37:30.930309
REV-002096,ORD-20260417-372877,CUST-10125,REST-MUM-001,Pleasant meal! Palak Paneer  Naan  Tandoori Roti  Butter Naan  and Malai Kofta arrived warm. Palak Paneer was tasty though not exceptional. Would order again.,4,2026-04-22T18:35:57.930309
REV-002098,ORD-20260417-957521,CUST-10465,REST-MUM-001,Disappointed with Kulfi  Fresh Lime Soda  Chole Bhature  Fish Curry  and Naan. Naan was cold when it arrived. Not worth the money.,2,2026-04-22T20:06:13.930309
REV-002066,ORD-20260415-178215,CUST-10117,REST-MUM-001,Exceptional quality! Ordered Chicken Seekh Kebab  Butter Chicken  Chicken 65  Fresh Lime Soda  and Tandoori Roti and everything was delicious. The Chicken Seekh Kebab melted in my mouth. Perfect!,5,2026-04-22T20:10:41.930309
REV-002084,ORD-20260416-368982,CUST-10137,REST-MUM-001,Wow! Just wow! Samosa (2 pcs)  Fish Curry  and Sweet Lassi were all fantastic. Sweet Lassi was particularly memorable. Can't wait to order again!,5,2026-04-22T20:33:48.930309
REV-002128,ORD-20260419-651673,CUST-10911,REST-DEL-001,Absolutely amazing Chole Bhature and Palak Paneer! The Chole Bhature was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-04-22T20:46:01.930309
REV-002129,ORD-20260419-345445,CUST-10161,REST-DEL-001,Enjoyed the Kulfi and Samosa (2 pcs)! Samosa (2 pcs) was very good. Portion sizes were generous. Recommend!,4,2026-04-22T22:14:15.930309
REV-002130,ORD-20260420-782117,CUST-10196,REST-MUM-002,Absolutely amazing Mango Lassi  Jeera Rice  Gulab Jamun (2 pcs)  and Vegetable Biryani! The Jeera Rice was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-04-23T11:14:22.930309
REV-002088,ORD-20260417-848703,CUST-10771,REST-MUM-001,Exceptional quality! Ordered Tandoori Roti  Mango Lassi  Gulab Jamun (2 pcs)  and Garlic Naan and everything was delicious. The Mango Lassi melted in my mouth. Perfect!,5,2026-04-23T11:58:14.930309
REV-002106,ORD-20260418-485622,CUST-10275,REST-DEL-002,It was okay. Dal Makhani  Paneer Butter Masala  Butter Naan  Vegetable Biryani  and Chole Bhature arrived lukewarm. Butter Naan tasted fine but could be better.,3,2026-04-23T14:17:53.930309
REV-002107,ORD-20260418-949018,CUST-10227,REST-DEL-002,Shocking! Garlic Naan  Chole Bhature  Fresh Lime Soda  Chicken Biryani  and Masala Chai bore no resemblance to the menu description. Garlic Naan was inedible. Refund demanded!,1,2026-04-23T14:30:25.930309
REV-002109,ORD-20260418-287366,CUST-10305,REST-MUM-001,Wow! Just wow! Chicken Tikka Masala were all fantastic. Chicken Tikka Masala was particularly memorable. Can't wait to order again!,5,2026-04-23T15:41:44.930309
REV-002161,ORD-20260422-990045,CUST-10858,REST-MUM-001,Solid experience. Gulab Jamun (2 pcs)  Vegetable Biryani  and Kulfi were well-prepared. Gulab Jamun (2 pcs) had great flavor. Minor issues with packaging.,4,2026-04-23T15:51:44.930309
REV-002137,ORD-20260420-187207,CUST-10783,REST-DEL-002,Hands down the best Palak Paneer I've ever had! Malai Kofta  Rasmalai (2 pcs)  and Palak Paneer were all prepared beautifully. Fresh and flavorful!,5,2026-04-23T16:21:18.930309
REV-002146,ORD-20260421-906516,CUST-10198,REST-MUM-002,Decent food but nothing special. Butter Naan  Palak Paneer  Paneer Tikka  Chicken 65  and Chole Bhature were okay. Butter Naan lacked the punch I expected.,3,2026-04-23T18:24:21.930309
REV-002097,ORD-20260417-855313,CUST-10749,REST-DEL-002,Good quality food. Gajar Halwa  Paneer Tikka  Paneer Butter Masala  and Palak Paneer were nicely done. Paneer Tikka could have been slightly spicier but still good!,4,2026-04-23T19:47:59.930309
REV-002140,ORD-20260420-923724,CUST-10596,REST-BLR-001,Absolutely amazing Fresh Lime Soda  Kulfi  Butter Chicken  and Garlic Naan! The Garlic Naan was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-04-23T21:19:35.930309
REV-002166,ORD-20260422-220661,CUST-10863,REST-MUM-002,Absolutely horrible! Fresh Lime Soda  Garlic Naan  Malai Kofta  Paneer Butter Masala  and Naan arrived ice cold after 2 hour delay. Paneer Butter Masala was spoiled. Disgusting!,1,2026-04-23T21:44:27.930309
REV-002085,ORD-20260416-479155,CUST-10744,REST-DEL-002,Below expectations. Butter Chicken  Chicken Tikka Masala  Aloo Tikki Chaat  Mango Lassi  and Kulfi were underwhelming. Aloo Tikki Chaat was overcooked and dry.,2,2026-04-23T21:45:08.930309
REV-002171,ORD-20260423-127054,CUST-10924,REST-MUM-001,Outstanding experience! The Vegetable Biryani  Garlic Naan  Rasmalai (2 pcs)  and Chicken Biryani exceeded all expectations. Rasmalai (2 pcs) was the star of the meal. Will definitely order again!,5,2026-04-24T10:57:17.930309
REV-002152,ORD-20260422-650517,CUST-10981,REST-DEL-001,Exceptional quality! Ordered Butter Naan and everything was delicious. The Butter Naan melted in my mouth. Perfect!,5,2026-04-24T10:58:17.930309
REV-002091,ORD-20260417-744085,CUST-10577,REST-DEL-002,Very satisfied! Naan and Chicken Seekh Kebab were fresh and flavorful. Naan was the standout dish.,4,2026-04-24T12:59:48.930309
REV-002092,ORD-20260417-608303,CUST-10776,REST-MUM-002,Great food overall. Lamb Rogan Josh and Paneer Tikka were tasty  especially the Paneer Tikka. Would order again!,4,2026-04-24T13:04:11.930309
REV-002180,ORD-20260423-593678,CUST-10583,REST-BLR-001,Pleasant meal! Chicken 65 arrived warm. Chicken 65 was tasty though not exceptional. Would order again.,4,2026-04-24T13:15:29.930309
REV-002157,ORD-20260422-157376,CUST-10442,REST-DEL-002,Exceptional quality! Ordered Garlic Naan and everything was delicious. The Garlic Naan melted in my mouth. Perfect!,5,2026-04-24T14:17:16.930309
REV-002144,ORD-20260421-752426,CUST-10020,REST-DEL-001,Not good. Palak Paneer  Tandoori Roti  and Rasmalai (2 pcs) arrived late and cold. Palak Paneer had barely any flavor. Poor quality.,2,2026-04-24T15:20:53.930309
REV-002122,ORD-20260419-402311,CUST-10520,REST-DEL-002,Disaster! Chole Bhature and Fresh Lime Soda were all stale. Fresh Lime Soda had a weird smell. Completely unacceptable!,1,2026-04-24T15:56:56.930309
REV-002162,ORD-20260422-881502,CUST-10811,REST-DEL-001,Perfect in every way! Palak Paneer  Jeera Rice  and Naan were all excellent. Naan stood out with its rich  authentic taste.,5,2026-04-24T16:07:06.930309
REV-002138,ORD-20260420-522933,CUST-10332,REST-MUM-002,Very satisfied! Chicken Tikka Masala were fresh and flavorful. Chicken Tikka Masala was the standout dish.,4,2026-04-24T18:58:48.930309
REV-002148,ORD-20260421-168190,CUST-10099,REST-MUM-001,Really good Chicken 65  Fish Curry  and Chicken Biryani! The Chicken Biryani was delicious. Slight delay in delivery but food quality made up for it.,4,2026-04-24T19:40:09.930309
REV-002164,ORD-20260422-501285,CUST-10900,REST-BLR-001,Exceptional quality! Ordered Naan  Paneer Butter Masala  and Samosa (2 pcs) and everything was delicious. The Naan melted in my mouth. Perfect!,5,2026-04-24T20:22:04.930309
REV-002167,ORD-20260422-854668,CUST-10387,REST-MUM-002,Enjoyed the Dal Makhani  Butter Naan  and Samosa (2 pcs)! Dal Makhani was very good. Portion sizes were generous. Recommend!,4,2026-04-24T21:55:09.930309
REV-002168,ORD-20260422-553206,CUST-10575,REST-DEL-001,Exceptional quality! Ordered Aloo Tikki Chaat  Jeera Rice  and Gajar Halwa and everything was delicious. The Jeera Rice melted in my mouth. Perfect!,5,2026-04-24T22:27:23.930309
REV-002175,ORD-20260423-441542,CUST-10374,REST-MUM-001,Good quality food. Rasmalai (2 pcs) were nicely done. Rasmalai (2 pcs) could have been slightly spicier but still good!,4,2026-04-25T11:37:57.930309
REV-002132,ORD-20260420-706426,CUST-10634,REST-DEL-002,Great food overall. Chicken Seekh Kebab and Dal Makhani were tasty  especially the Chicken Seekh Kebab. Would order again!,4,2026-04-25T12:17:06.930309
REV-002154,ORD-20260422-867549,CUST-10637,REST-BLR-001,Incredible meal! Gulab Jamun (2 pcs) arrived hot and fresh. The Gulab Jamun (2 pcs) was absolutely divine. Highly satisfied!,5,2026-04-25T12:19:32.930309
REV-002104,ORD-20260418-363769,CUST-10523,REST-DEL-002,Disaster! Chicken Seekh Kebab  Paneer Tikka  Kulfi  Chicken Biryani  and Samosa (2 pcs) were all stale. Paneer Tikka had a weird smell. Completely unacceptable!,1,2026-04-25T12:53:06.930309
REV-002143,ORD-20260421-417739,CUST-10540,REST-DEL-002,Hands down the best Kulfi I've ever had! Samosa (2 pcs)  Malai Kofta  Kulfi  and Rasmalai (2 pcs) were all prepared beautifully. Fresh and flavorful!,5,2026-04-25T13:52:25.930309
REV-002108,ORD-20260418-939961,CUST-10384,REST-DEL-001,Hands down the best Masala Chai I've ever had! Lamb Rogan Josh  Masala Chai  Vegetable Biryani  Chicken Biryani  and Palak Paneer were all prepared beautifully. Fresh and flavorful!,5,2026-04-25T15:10:34.930309
REV-002183,ORD-20260423-508745,CUST-10372,REST-DEL-001,Average experience. Lamb Rogan Josh and Fresh Lime Soda were fine but Lamb Rogan Josh was a bit bland. Room for improvement.,3,2026-04-25T15:30:16.930309
REV-002160,ORD-20260422-645790,CUST-10977,REST-MUM-002,Hands down the best Samosa (2 pcs) I've ever had! Chole Bhature  Samosa (2 pcs)  Chicken 65  Jeera Rice  and Chicken Tikka Masala were all prepared beautifully. Fresh and flavorful!,5,2026-04-25T15:46:10.930309
REV-002136,ORD-20260420-127143,CUST-10386,REST-MUM-002,Very satisfied! Rasmalai (2 pcs) and Paneer Tikka were fresh and flavorful. Paneer Tikka was the standout dish.,4,2026-04-25T16:06:20.930309
REV-002202,ORD-20260424-202741,CUST-10872,REST-DEL-001,Outstanding experience! The Paneer Butter Masala  Tandoori Roti  Aloo Tikki Chaat  and Chicken Tikka Masala exceeded all expectations. Paneer Butter Masala was the star of the meal. Will definitely order again!,5,2026-04-25T16:25:50.930309
REV-002112,ORD-20260418-124839,CUST-10106,REST-DEL-001,Very satisfied! Rasmalai (2 pcs)  Chole Bhature  Palak Paneer  Paneer Tikka  and Aloo Tikki Chaat were fresh and flavorful. Chole Bhature was the standout dish.,4,2026-04-25T17:07:53.930309
REV-002203,ORD-20260424-199593,CUST-10730,REST-MUM-002,Pleasant meal! Samosa (2 pcs) arrived warm. Samosa (2 pcs) was tasty though not exceptional. Would order again.,4,2026-04-25T17:31:10.930309
REV-002204,ORD-20260424-792459,CUST-10223,REST-DEL-001,Best Indian food in UAE! Aloo Tikki Chaat were incredible. Aloo Tikki Chaat had the perfect balance of spices. Five stars!,5,2026-04-25T17:32:33.930309
REV-002124,ORD-20260419-684497,CUST-10431,REST-MUM-002,Below expectations. Masala Chai were underwhelming. Masala Chai was overcooked and dry.,2,2026-04-25T19:08:45.930309
REV-002192,ORD-20260423-456021,CUST-10211,REST-MUM-001,Hands down the best Sweet Lassi I've ever had! Sweet Lassi and Malai Kofta were all prepared beautifully. Fresh and flavorful!,5,2026-04-25T19:57:27.930309
REV-002114,ORD-20260418-594542,CUST-10810,REST-BLR-001,Enjoyed the Fish Curry! Fish Curry was very good. Portion sizes were generous. Recommend!,4,2026-04-25T20:01:34.930309
REV-002126,ORD-20260419-534238,CUST-10586,REST-MUM-002,Mixed feelings. Gulab Jamun (2 pcs) were acceptable. Gulab Jamun (2 pcs) was decent but portion was small for the price.,3,2026-04-25T20:15:49.930309
REV-002139,ORD-20260420-103345,CUST-10977,REST-MUM-002,Hands down the best Samosa (2 pcs) I've ever had! Fresh Lime Soda  Dal Makhani  Samosa (2 pcs)  Chicken 65  and Vegetable Biryani were all prepared beautifully. Fresh and flavorful!,5,2026-04-25T20:41:07.930309
REV-002127,ORD-20260419-170088,CUST-10451,REST-DEL-002,Incredible meal! Chicken Biryani  Vegetable Biryani  Aloo Tikki Chaat  and Naan arrived hot and fresh. The Naan was absolutely divine. Highly satisfied!,5,2026-04-25T20:45:41.930309
REV-002117,ORD-20260418-962856,CUST-10081,REST-MUM-001,Hands down the best Gajar Halwa I've ever had! Gajar Halwa  Butter Chicken  and Garlic Naan were all prepared beautifully. Fresh and flavorful!,5,2026-04-25T21:48:33.930309
REV-002193,ORD-20260423-568099,CUST-10178,REST-DEL-001,Hands down the best Kulfi I've ever had! Paneer Tikka  Kulfi  Rasmalai (2 pcs)  and Butter Chicken were all prepared beautifully. Fresh and flavorful!,5,2026-04-25T22:05:00.930309
REV-002150,ORD-20260421-761913,CUST-10086,REST-MUM-002,Outstanding experience! The Fresh Lime Soda  Gulab Jamun (2 pcs)  and Samosa (2 pcs) exceeded all expectations. Gulab Jamun (2 pcs) was the star of the meal. Will definitely order again!,5,2026-04-25T22:09:10.930309
REV-002169,ORD-20260423-324383,CUST-10571,REST-MUM-001,Disappointed with Lamb Rogan Josh  Sweet Lassi  Tandoori Roti  Gajar Halwa  and Kulfi. Tandoori Roti was cold when it arrived. Not worth the money.,2,2026-04-26T10:12:57.930309
REV-002176,ORD-20260423-990830,CUST-10200,REST-MUM-002,Really good Jeera Rice and Paneer Tikka! The Paneer Tikka was delicious. Slight delay in delivery but food quality made up for it.,4,2026-04-26T11:56:59.930309
REV-002120,ORD-20260419-238211,CUST-10237,REST-BLR-001,Mixed feelings. Gulab Jamun (2 pcs) were acceptable. Gulab Jamun (2 pcs) was decent but portion was small for the price.,3,2026-04-26T12:31:56.930309
REV-002178,ORD-20260423-958004,CUST-10205,REST-MUM-001,Hands down the best Samosa (2 pcs) I've ever had! Samosa (2 pcs) were all prepared beautifully. Fresh and flavorful!,5,2026-04-26T12:37:17.930309
REV-002134,ORD-20260420-941147,CUST-10691,REST-MUM-001,Below expectations. Kulfi  Samosa (2 pcs)  Jeera Rice  and Malai Kofta were underwhelming. Malai Kofta was overcooked and dry.,2,2026-04-26T12:59:28.930309
REV-002218,ORD-20260425-622973,CUST-10025,REST-BLR-001,Best Indian food in UAE! Butter Chicken and Paneer Tikka were incredible. Paneer Tikka had the perfect balance of spices. Five stars!,5,2026-04-26T13:22:59.930309
REV-002201,ORD-20260424-227327,CUST-10078,REST-DEL-001,Best Indian food in UAE! Aloo Tikki Chaat  Naan  Paneer Tikka  and Chicken 65 were incredible. Naan had the perfect balance of spices. Five stars!,5,2026-04-26T14:25:40.930309
REV-002220,ORD-20260425-149197,CUST-10194,REST-DEL-002,Wow! Just wow! Samosa (2 pcs)  Palak Paneer  Paneer Butter Masala  and Jeera Rice were all fantastic. Paneer Butter Masala was particularly memorable. Can't wait to order again!,5,2026-04-26T14:48:10.930309
REV-002121,ORD-20260419-365825,CUST-10820,REST-MUM-001,Very satisfied! Butter Chicken  Fresh Lime Soda  Dal Makhani  Tandoori Roti  and Chicken Biryani were fresh and flavorful. Butter Chicken was the standout dish.,4,2026-04-26T15:03:57.930309
REV-002186,ORD-20260423-867063,CUST-10665,REST-DEL-002,Incredible meal! Butter Chicken  Garlic Naan  and Paneer Butter Masala arrived hot and fresh. The Garlic Naan was absolutely divine. Highly satisfied!,5,2026-04-26T16:33:50.930309
REV-002187,ORD-20260423-128850,CUST-10939,REST-MUM-001,Best Indian food in UAE! Naan  Malai Kofta  Fresh Lime Soda  Paneer Butter Masala  and Samosa (2 pcs) were incredible. Naan had the perfect balance of spices. Five stars!,5,2026-04-26T17:01:57.930309
REV-002145,ORD-20260421-693705,CUST-10159,REST-MUM-001,Exceptional quality! Ordered Paneer Tikka  Kulfi  Butter Chicken  Vegetable Biryani  and Lamb Rogan Josh and everything was delicious. The Butter Chicken melted in my mouth. Perfect!,5,2026-04-26T17:05:07.930309
REV-002206,ORD-20260424-667953,CUST-10119,REST-BLR-001,Solid experience. Chicken 65 and Paneer Butter Masala were well-prepared. Paneer Butter Masala had great flavor. Minor issues with packaging.,4,2026-04-26T18:05:47.930309
REV-002210,ORD-20260424-416313,CUST-10048,REST-BLR-001,Great food overall. Chicken Seekh Kebab  Vegetable Biryani  Fresh Lime Soda  Chicken 65  and Masala Chai were tasty  especially the Vegetable Biryani. Would order again!,4,2026-04-26T19:58:57.930309
REV-002213,ORD-20260424-861630,CUST-10562,REST-DEL-001,Incredible meal! Gajar Halwa arrived hot and fresh. The Gajar Halwa was absolutely divine. Highly satisfied!,5,2026-04-26T22:17:01.930309
REV-002196,ORD-20260423-164770,CUST-10491,REST-MUM-002,Wow! Just wow! Mango Lassi  Lamb Rogan Josh  and Fish Curry were all fantastic. Lamb Rogan Josh was particularly memorable. Can't wait to order again!,5,2026-04-26T22:53:12.930309
REV-002172,ORD-20260423-245984,CUST-10109,REST-DEL-002,Appalling quality! Fresh Lime Soda and Paneer Tikka were swimming in oil. Paneer Tikka was raw inside. Health hazard!,1,2026-04-27T11:03:59.930309
REV-002174,ORD-20260423-340470,CUST-10986,REST-MUM-001,Outstanding experience! The Malai Kofta exceeded all expectations. Malai Kofta was the star of the meal. Will definitely order again!,5,2026-04-27T11:37:34.930309
REV-002153,ORD-20260422-313612,CUST-10017,REST-MUM-002,Poor experience. Butter Naan  Kulfi  Paneer Butter Masala  and Jeera Rice were disappointing. Paneer Butter Masala was burnt on the edges. Very unhappy.,2,2026-04-27T11:48:44.930309
REV-002179,ORD-20260423-122893,CUST-10061,REST-DEL-002,Poor experience. Chicken 65  Naan  Butter Chicken  Paneer Tikka  and Jeera Rice were disappointing. Chicken 65 was burnt on the edges. Very unhappy.,2,2026-04-27T13:10:04.930309
REV-002142,ORD-20260421-759231,CUST-10834,REST-BLR-001,Absolutely amazing Samosa (2 pcs)  Paneer Tikka  and Chicken Biryani! The Samosa (2 pcs) was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-04-27T13:44:55.930309
REV-002135,ORD-20260420-308049,CUST-10319,REST-DEL-001,Outstanding experience! The Jeera Rice  Butter Chicken  Tandoori Roti  and Lamb Rogan Josh exceeded all expectations. Jeera Rice was the star of the meal. Will definitely order again!,5,2026-04-27T14:10:43.930309
REV-002182,ORD-20260423-585260,CUST-10700,REST-DEL-002,Very satisfied! Naan were fresh and flavorful. Naan was the standout dish.,4,2026-04-27T14:26:22.930309
REV-002240,ORD-20260426-122187,CUST-10592,REST-DEL-002,Mixed feelings. Gulab Jamun (2 pcs) and Jeera Rice were acceptable. Jeera Rice was decent but portion was small for the price.,3,2026-04-27T19:41:33.930309
REV-002191,ORD-20260423-735821,CUST-10593,REST-DEL-002,Outstanding experience! The Gulab Jamun (2 pcs)  Butter Naan  Chicken Seekh Kebab  Masala Chai  and Rasmalai (2 pcs) exceeded all expectations. Chicken Seekh Kebab was the star of the meal. Will definitely order again!,5,2026-04-27T19:52:29.930309
REV-002165,ORD-20260422-615282,CUST-10556,REST-DEL-002,Not good. Tandoori Roti arrived late and cold. Tandoori Roti had barely any flavor. Poor quality.,2,2026-04-27T20:51:36.930309
REV-002149,ORD-20260421-842538,CUST-10747,REST-DEL-002,Outstanding experience! The Butter Naan  Mango Lassi  Vegetable Biryani  Samosa (2 pcs)  and Kulfi exceeded all expectations. Butter Naan was the star of the meal. Will definitely order again!,5,2026-04-27T21:51:51.930309
REV-002227,ORD-20260425-495243,CUST-10567,REST-MUM-002,Wow! Just wow! Dal Makhani  Naan  and Chicken Biryani were all fantastic. Naan was particularly memorable. Can't wait to order again!,5,2026-04-27T21:58:44.930309
REV-002248,ORD-20260426-118118,CUST-10799,REST-MUM-001,Good quality food. Garlic Naan were nicely done. Garlic Naan could have been slightly spicier but still good!,4,2026-04-27T22:43:44.930309
REV-002151,ORD-20260421-906517,CUST-10126,REST-DEL-001,Hands down the best Sweet Lassi I've ever had! Naan  Kulfi  Sweet Lassi  and Butter Naan were all prepared beautifully. Fresh and flavorful!,5,2026-04-27T22:57:08.930309
REV-002141,ORD-20260421-352806,CUST-10020,REST-DEL-001,Disappointed with Butter Naan  Rasmalai (2 pcs)  Masala Chai  Chicken 65  and Jeera Rice. Butter Naan was cold when it arrived. Not worth the money.,2,2026-04-28T10:06:31.930309
REV-002170,ORD-20260423-601594,CUST-10761,REST-BLR-001,Perfect in every way! Fish Curry  Naan  Chicken Tikka Masala  and Vegetable Biryani were all excellent. Naan stood out with its rich  authentic taste.,5,2026-04-28T10:39:18.930309
REV-002198,ORD-20260424-775008,CUST-10314,REST-MUM-001,Wow! Just wow! Samosa (2 pcs)  Malai Kofta  Chicken Seekh Kebab  and Butter Chicken were all fantastic. Malai Kofta was particularly memorable. Can't wait to order again!,5,2026-04-28T11:42:19.930309
REV-002229,ORD-20260426-160915,CUST-10273,REST-MUM-002,Wow! Just wow! Vegetable Biryani  Naan  and Chicken Biryani were all fantastic. Vegetable Biryani was particularly memorable. Can't wait to order again!,5,2026-04-28T12:08:20.930309
REV-002215,ORD-20260425-150947,CUST-10729,REST-DEL-002,Really good Vegetable Biryani  Jeera Rice  Palak Paneer  Kulfi  and Fresh Lime Soda! The Fresh Lime Soda was delicious. Slight delay in delivery but food quality made up for it.,4,2026-04-28T12:31:25.930309
REV-002199,ORD-20260424-905204,CUST-10220,REST-MUM-001,Good quality food. Lamb Rogan Josh  Butter Naan  and Chicken Seekh Kebab were nicely done. Lamb Rogan Josh could have been slightly spicier but still good!,4,2026-04-28T12:46:48.930309
REV-002216,ORD-20260425-644332,CUST-10516,REST-BLR-001,Solid experience. Vegetable Biryani were well-prepared. Vegetable Biryani had great flavor. Minor issues with packaging.,4,2026-04-28T12:48:30.930309
REV-002156,ORD-20260422-647319,CUST-10581,REST-BLR-001,Hands down the best Vegetable Biryani I've ever had! Chole Bhature  Gajar Halwa  Vegetable Biryani  Kulfi  and Chicken Biryani were all prepared beautifully. Fresh and flavorful!,5,2026-04-28T14:07:39.930309
REV-002158,ORD-20260422-195278,CUST-10738,REST-MUM-002,Enjoyed the Tandoori Roti  Gulab Jamun (2 pcs)  and Aloo Tikki Chaat! Gulab Jamun (2 pcs) was very good. Portion sizes were generous. Recommend!,4,2026-04-28T14:20:07.930309
REV-002253,ORD-20260427-927837,CUST-10927,REST-MUM-002,Very satisfied! Butter Chicken  Fish Curry  Rasmalai (2 pcs)  Masala Chai  and Tandoori Roti were fresh and flavorful. Tandoori Roti was the standout dish.,4,2026-04-28T14:33:57.930309
REV-002159,ORD-20260422-515583,CUST-10568,REST-MUM-002,Good quality food. Garlic Naan and Sweet Lassi were nicely done. Sweet Lassi could have been slightly spicier but still good!,4,2026-04-28T14:35:14.930309
REV-002235,ORD-20260426-941254,CUST-10134,REST-MUM-002,Absolutely amazing Paneer Butter Masala  Chicken 65  Fresh Lime Soda  Fish Curry  and Kulfi! The Kulfi was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-04-28T15:46:09.930309
REV-002236,ORD-20260426-400199,CUST-10211,REST-DEL-002,Appalling quality! Chicken Seekh Kebab and Chicken Tikka Masala were swimming in oil. Chicken Seekh Kebab was raw inside. Health hazard!,1,2026-04-28T15:58:18.930309
REV-002256,ORD-20260427-845160,CUST-10159,REST-BLR-001,It was okay. Dal Makhani  Aloo Tikki Chaat  Naan  and Paneer Tikka arrived lukewarm. Dal Makhani tasted fine but could be better.,3,2026-04-28T16:49:44.930309
REV-002207,ORD-20260424-764522,CUST-10510,REST-MUM-001,Not bad  not great. Garlic Naan and Tandoori Roti were edible. Tandoori Roti needed more seasoning.,3,2026-04-28T18:40:58.930309
